Fecha;Hora;Vln a;Vln b;Vln c;I a;I b;I c;kW tot;kVAR tot;PF sign tot;S;P;Q
8/3/2023;9:45:00;3638.687744;3665.618652;3654.860107;231.355652;232.225586;246.678177;2506.207764;658.746338;96.714874;2594.617063;2509.380623;659.5806177
8/3/2023;10:00:00;3640.239258;3660.804932;3650.464355;232.490005;233.303314;243.88707;2503.896729;653.827515;96.755714;2590.690281;2506.640879;654.5438384
8/3/2023;10:15:00;3634.954834;3655.796143;3647.273682;238.695053;233.094559;250.829834;2546.517578;661.908691;96.783974;2634.67644;2549.94456;662.7991256
8/3/2023;10:30:00;3625.766357;3650.335938;3639.246338;239.412003;238.260635;255.199417;2585.339355;638.901428;97.079575;2666.517995;2588.644336;639.7176837
8/3/2023;10:45:00;3626.004883;3650.741943;3636.279785;245.090759;247.743729;259.040283;2646.05249;681.176147;96.84256;2735.076461;2648.718063;681.8620619
8/3/2023;11:00:00;3613.594727;3639.175293;3629.955078;247.474487;245.409332;260.911316;2638.337891;706.388977;96.597626;2734.448411;2641.41225;707.2124449
8/3/2023;11:15:00;3610.831055;3635.616455;3625.511719;238.315842;236.689987;253.910324;2558.908447;641.385071;96.999443;2641.582232;2562.320052;642.2403308
8/3/2023;11:30:00;3600.435547;3627.800537;3617.570313;251.610062;248.766998;264.085846;2680.584229;660.825256;97.09317;2763.738892;2683.401701;661.5194445
8/3/2023;11:45:00;3603.028809;3631.598633;3620.497314;245.872772;246.917175;258.881775;2632.290283;673.013062;96.883484;2719.830106;2635.066166;673.7225754
8/3/2023;12:00:00;3610.828613;3643.604004;3627.655273;252.994308;255.801514;265.673676;2727.681152;662.696228;97.173248;2809.281715;2729.870288;663.2284413
8/3/2023;12:15:00;3607.348877;3639.120605;3627.443359;257.438293;249.166656;268.141876;2723.280029;670.460815;97.10054;2808.176483;2726.754529;671.3157956
8/3/2023;12:30:00;3616.248291;3646.267578;3637.560791;259.464722;257.275879;266.19455;2759.638184;681.725037;97.081619;2844.684389;2761.66566;682.2258084
8/3/2023;12:45:00;3615.154297;3641.930908;3633.623779;258.092896;254.141357;262.811584;2726.390625;686.758606;96.970901;2813.599553;2728.372837;687.2583988
8/3/2023;13:00:00;3633.335205;3662.533691;3650.035156;248.221313;249.252808;261.854614;2676.297363;705.164368;96.699661;2770.513159;2679.076833;705.8969391
8/3/2023;13:15:00;3642.010498;3670.651855;3660.842773;241.036087;227.110153;242.959869;2509.439941;669.318054;96.622208;2601.108844;2513.248798;670.3340212
8/3/2023;13:30:00;3650.168213;3678.924561;3669.012695;230.616074;222.461609;239.369736;2448.595459;655.276184;96.600693;2538.536582;2452.24393;656.2527597
8/3/2023;13:45:00;3652.347168;3678.760742;3671.526367;230.891174;218.264633;230.801758;2408.327148;631.992371;96.725006;2493.774804;2412.103829;632.9833269
8/3/2023;14:00:00;3657.890137;3689.722412;3678.938477;237.896057;223.293518;245.29538;2503.197266;673.316467;96.567589;2596.697468;2507.568139;674.4922323
8/3/2023;14:15:00;3648.847412;3684.229004;3673.806641;244.038651;223.253754;248.447311;2528.759277;686.560242;96.506363;2626.021118;2534.277472;688.058576
8/3/2023;14:30:00;3658.92334;3688.419434;3681.439697;231.626038;222.03183;239.256531;2452.05542;675.239014;96.411247;2547.334059;2455.916532;676.302298
8/3/2023;14:45:00;3650.823486;3684.462158;3676.632568;241.249557;223.713333;249.604919;2526.617432;685.229187;96.513603;2622.920757;2531.475326;686.5464071
8/3/2023;15:00:00;3663.303711;3691.743896;3683.716553;234.158859;220.23175;240.860458;2461.532959;679.411865;96.395561;2558.23752;2466.027409;680.6526473
8/3/2023;15:15:00;3666.344727;3698.310059;3689.24292;236.520828;224.310516;252.074295;2519.633789;723.097595;96.120064;2626.795336;2524.877358;724.6020036
8/3/2023;15:30:00;3661.244873;3696.702148;3688.863281;228.657394;209.390579;233.807159;2387.41626;627.208496;96.718002;2473.952065;2392.757007;628.6117417
8/3/2023;15:45:00;3670.076172;3703.793457;3698.028564;238.480789;212.76268;238.434326;2450.995361;662.768555;96.53299;2545.347444;2457.099994;664.4194701
8/3/2023;16:00:00;3664.853516;3697.52124;3693.025146;232.961304;216.392914;237.704559;2449.12915;624.888977;96.89576;2531.903179;2453.306827;625.9547241
8/3/2023;16:15:00;3674.000244;3710.835449;3703.268799;236.21051;210.297821;240.607422;2446.659668;654.231262;96.605888;2539.603756;2453.40676;656.0354461
8/3/2023;16:30:00;3664.97583;3697.897705;3694.512451;233.975494;218.192642;239.267776;2456.881348;660.907166;96.567108;2548.491255;2461.004302;662.0162379
8/3/2023;16:45:00;3670.352295;3703.910645;3698.242188;232.64122;213.465317;235.281937;2427.301758;638.701477;96.708061;2514.892458;2432.103732;639.9652414
8/3/2023;17:00:00;3682.448242;3713.023926;3708.367676;229.118164;208.918579;232.766678;2404.245361;596.433167;97.058052;2482.831251;2409.787647;597.8080954
8/3/2023;17:15:00;3680.307373;3713.128418;3711.112061;229.985199;208.517593;232.453018;2400.348877;614.357849;96.877213;2483.553633;2405.997543;615.8039225
8/3/2023;17:30:00;3688.366455;3719.862061;3714.472412;229.326202;205.972672;226.386703;2368.746582;614.517395;96.795738;2453.243594;2374.635242;616.0451283
8/3/2023;17:45:00;3635.277832;3669.806152;3668.899902;233.65123;208.934097;231.748276;2397.440918;556.230591;97.412567;2466.708698;2402.884263;557.4935145
8/3/2023;18:00:00;3628.697754;3661.3125;3658.369629;230.252457;213.178497;232.401611;2409.754395;507.78476;97.851143;2466.423886;2413.423964;508.5583123
8/3/2023;18:15:00;3600.866699;3639.405762;3635.822754;230.708679;208.102905;235.042007;2390.134521;478.89093;98.051247;2442.965272;2395.357913;479.9372761
8/3/2023;18:30:00;3586.413086;3625.431396;3623.015869;256.375885;233.381195;260.716797;2661.786133;487.445465;98.36425;2710.426551;2666.090749;488.2337639
8/3/2023;18:45:00;3591.042725;3631.727051;3626.769043;251.906769;232.281174;259.073883;2644.002441;459.779755;98.521469;2688.016011;2648.272861;460.5224524
8/3/2023;19:00:00;3610.151611;3645.530029;3643.773682;253.587708;232.363739;257.369873;2654.667969;473.249054;98.447876;2700.599172;2658.682525;473.9653193
8/3/2023;19:15:00;3609.270508;3646.986328;3644.103271;262.102081;236.277176;265.546356;2727.675293;485.966492;98.449738;2775.688092;2732.657654;486.8537036
8/3/2023;19:30:00;3611.866211;3647.577148;3646.079834;261.194031;253.077362;268.790771;2802.38916;489.555542;98.508194;2846.56753;2804.102265;489.8542554
8/3/2023;19:45:00;3605.228027;3641.596191;3640.254395;271.303131;255.995865;279.898254;2880.974609;514.336304;98.443489;2929.339972;2883.744473;514.8305405
8/3/2023;20:00:00;3618.050293;3656.557861;3653.860596;265.577942;251.553619;268.274841;2813.427002;506.660797;98.416847;2861.09644;2815.800906;507.0878597
8/3/2023;20:15:00;3630.095947;3666.317139;3668.219727;263.309265;244.428864;262.033997;2762.561035;517.35144;98.291267;2813.422904;2765.349018;517.8737714
8/3/2023;20:30:00;3621.2854;3660.514404;3662.605225;265.022583;240.496216;270.335114;2778.283447;515.84375;98.319656;2830.419822;2782.859033;516.6933084
8/3/2023;20:45:00;3637.823486;3677.623047;3670.114258;246.906616;232.041046;257.715363;2645.584961;507.565735;98.2089;2697.552148;2649.236291;508.2663308
8/3/2023;21:00:00;3643.824707;3680.842773;3679.568848;246.505768;223.025665;248.498581;2581.59668;498.535217;98.185982;2633.790655;2586.013218;499.3884745
8/3/2023;21:15:00;3648.287842;3681.746826;3681.211426;231.924194;214.110306;233.893478;2445.959717;477.336334;98.148483;2495.618097;2449.411304;478.0104094
8/3/2023;21:30:00;3641.556152;3678.862305;3678.344482;226.936646;207.739609;230.811218;2389.444336;473.162048;98.095207;2439.846318;2393.372296;473.9399832
8/3/2023;21:45:00;3657.614014;3694.82373;3693.093262;233.03949;211.009323;232.674957;2434.153076;511.243561;97.864769;2491.591128;2438.389902;512.1338065
8/3/2023;22:00:00;3670.231689;3708.872559;3706.803711;221.327057;202.284225;222.16951;2327.545898;508.082062;97.699356;2386.355474;2331.45393;508.9351832
8/3/2023;22:15:00;3685.300537;3719.812256;3717.109619;209.43631;190.199722;211.234482;2199.108887;521.827026;97.298241;2264.745907;2203.557931;522.8828451
8/3/2023;22:30:00;3696.135254;3730.443848;3725.929932;201.264175;184.374268;202.092026;2115.314209;529.036499;97.012009;2184.889788;2119.605478;530.1094268
8/3/2023;22:45:00;3639.639648;3675.072998;3669.654785;192.843903;177.245026;194.315308;2012.151367;453.696991;97.550964;2066.541173;2015.930836;454.5495411
8/3/2023;23:00:00;3609.218262;3645.119141;3637.480469;178.16629;166.565674;182.464462;1865.581055;412.247894;97.644417;1914.042485;1868.955626;412.993346
8/3/2023;23:15:00;3605.434082;3640.735352;3635.342773;168.304489;156.46312;173.235641;1757.081787;401.587158;97.486229;1806.342815;1760.935493;402.4680785
8/3/2023;23:30:00;3614.029541;3653.36792;3645.484619;163.562164;151.561462;169.359665;1711.247803;402.317902;97.345886;1762.369675;1715.594375;403.339575
8/3/2023;23:45:00;3619.525635;3655.424805;3645.818359;153.63681;143.225647;158.838745;1607.3573;392.124207;97.150841;1658.869156;1611.605336;393.1604218
9/3/2023;0:00:00;3608.82251;3646.15918;3636.528076;150.124039;138.381439;155.308609;1561.189941;378.756622;97.180931;1611.268488;1565.845717;379.8859423
9/3/2023;0:15:00;3609.274414;3645.4375;3634.135986;146.421616;138.56485;152.066895;1532.03186;394.45047;96.841675;1586.335857;1536.234215;395.5324106
9/3/2023;0:30:00;3622.724854;3657.917236;3648.654297;145.516068;140.679749;145.804855;1517.361694;405.143646;96.615341;1573.821128;1520.552649;405.9957917
9/3/2023;0:45:00;3621.55542;3655.742676;3646.900391;140.374252;129.540649;141.913498;1445.318237;381.845428;96.682739;1499.631724;1449.885026;383.0518503
9/3/2023;1:00:00;3623.890137;3659.448486;3648.981689;134.705795;126.468002;135.202347;1387.456543;385.256897;96.354439;1444.43699;1391.779159;386.4569734
9/3/2023;1:15:00;3508.242188;3544.65918;3534.775146;132.876175;120.016548;132.221848;1318.037964;292.099976;97.631195;1359.156166;1326.960407;294.0774769
9/3/2023;1:30:00;3576.530762;3610.835449;3601.632568;132.834732;123.873154;134.274658;1349.050903;355.840149;96.692856;1406.103397;1359.601532;358.6229703
9/3/2023;1:45:00;3574.850586;3609.922607;3599.133301;132.08316;123.418251;131.737839;1335.042114;354.01062;96.659462;1391.983954;1345.484201;356.7794738
9/3/2023;2:00:00;3581.820068;3618.923828;3606.686768;132.391098;122.344437;135.456635;1343.389282;372.573578;96.362701;1405.658274;1354.53028;375.6632865
9/3/2023;2:15:00;3584.645508;3620.05957;3608.131836;131.129242;120.290909;131.697815;1318.203125;369.760559;96.283806;1380.864028;1329.548442;372.9428974
9/3/2023;2:30:00;3584.027588;3621.369385;3609.643555;129.63884;118.218193;130.831635;1306.108887;351.880371;96.557198;1365.177764;1318.177397;355.1319168
9/3/2023;2:45:00;3585.259521;3622.787598;3611.157471;125.863098;115.531693;127.250549;1266.471924;361.127716;96.166855;1329.483118;1278.522103;364.5635677
9/3/2023;3:00:00;3584.849365;3621.202148;3608.875977;129.290161;116.574776;129.402222;1291.375732;358.539429;96.355179;1352.829038;1303.520841;361.9113466
9/3/2023;3:15:00;3584.931641;3623.22583;3609.709717;124.085899;117.837173;128.219269;1273.802124;356.217407;96.305176;1334.716895;1285.401455;359.4611102
9/3/2023;3:30:00;3576.648682;3616.129639;3604.009766;122.098473;113.449654;124.647346;1237.360229;341.783691;96.390411;1296.318064;1249.52631;345.1442079
9/3/2023;3:45:00;3576.50708;3615.154785;3604.660156;124.815613;115.627518;125.449615;1260.726318;334.680084;96.652321;1316.765304;1272.684228;337.8545848
9/3/2023;4:00:00;3569.359375;3608.43335;3597.500488;128.364578;119.079605;129.018021;1292.63916;355.515747;96.419777;1352.163544;1303.753074;358.5724087
9/3/2023;4:15:00;3573.278809;3614.140869;3599.693848;126.228577;118.123161;130.712646;1292.699585;340.893799;96.694374;1348.620697;1304.04034;343.8845364
9/3/2023;4:30:00;3569.744141;3610.722656;3599.564453;127.006058;115.629875;131.015472;1289.14856;327.839111;96.915245;1342.657941;1301.240233;330.914192
9/3/2023;4:45:00;3569.272217;3607.595947;3596.345703;128.812714;119.658035;133.306732;1315.815063;343.076935;96.764946;1370.990151;1326.637879;345.8987299
9/3/2023;5:00:00;3564.221924;3605.726807;3592.537842;132.391281;118.888321;135.120071;1334.429443;329.461731;97.084801;1386.207097;1345.796402;332.268207
9/3/2023;5:15:00;3560.36377;3598.11499;3586.106445;135.046997;122.066177;140.166977;1375.09436;320.291443;97.392952;1422.870144;1385.775237;322.779245
9/3/2023;5:30:00;3625.240967;3663.556396;3653.00293;148.143356;135.794479;151.203796;1521.528198;408.622955;96.577797;1587.077609;1532.764591;411.6406735
9/3/2023;5:45:00;3610.310791;3648.669678;3639.37085;153.7547;140.432373;159.443542;1586.862183;404.704102;96.898384;1647.941937;1596.829106;407.2461581
9/3/2023;6:00:00;3596.617676;3633.636963;3624.476563;163.007446;149.017899;167.529465;1678.387695;403.628113;97.228004;1735.146186;1687.048004;405.7108847
9/3/2023;6:15:00;3571.078125;3606.109375;3601.251465;186.60881;167.927521;190.785965;1910.155518;400.655579;97.870262;1959.241028;1917.514327;402.1992172
9/3/2023;6:30:00;3582.724121;3617.995361;3613.369629;197.418259;182.069641;198.845535;2034.52417;428.021057;97.857887;2084.716434;2040.059452;429.185323
9/3/2023;6:45:00;3583.74707;3617.492676;3615.660645;190.272552;170.245087;192.5513;1941.805786;422.71347;97.711555;1994.163874;1948.528531;424.1769938
9/3/2023;7:00:00;3568.467529;3604.937012;3599.64624;202.675522;193.905136;213.756577;2136.86377;466.448547;97.699448;2191.731342;2141.309423;467.4186897
9/3/2023;7:15:00;3612.380127;3640.029541;3632.986572;203.179855;195.11586;218.12085;2177.040039;486.612915;97.591805;2236.646186;2182.783385;487.8963602
9/3/2023;7:30:00;3617.792725;3651.181641;3649.832764;215.151031;198.858047;224.661697;2256.178223;532.538574;97.3256;2324.507671;2262.341037;533.9933903
9/3/2023;7:45:00;3612.289063;3645.483643;3638.868652;217.389282;202.627838;227.131866;2288.306641;511.715271;97.589699;2350.583469;2293.927332;512.9717726
9/3/2023;8:00:00;3644.601807;3673.998535;3671.340088;232.425995;215.439667;240.117508;2447.499512;577.311157;97.329033;2520.298018;2452.98169;578.6042948
9/3/2023;8:15:00;3620.934082;3650.556641;3648.095947;241.099319;233.054214;247.114563;2553.941406;593.584961;97.403786;2625.316496;2557.157661;594.3327333
9/3/2023;8:30:00;3624.510986;3648.053467;3647.120605;238.182922;222.302399;237.256195;2468.359375;581.906433;97.331894;2539.705869;2471.943824;582.7517742
9/3/2023;8:45:00;3633.065674;3660.591309;3660.69873;238.743484;219.778702;232.819427;2446.328857;603.223572;97.091805;2524.400649;2450.986156;604.3719898
9/3/2023;9:00:00;3638.544678;3667.095215;3664.2229;238.627228;220.492279;244.615311;2494.708008;609.224365;97.145226;2573.291465;2499.82981;610.4751333
9/3/2023;9:15:00;3635.663574;3659.827881;3658.909424;251.194443;230.814682;257.621368;2619.193359;636.772705;97.169556;2700.736308;2624.293479;638.0128056
9/3/2023;9:30:00;3626.861084;3656.800781;3655.281982;257.085083;239.279358;267.482056;2698.071045;669.536072;97.056267;2785.224646;2703.235069;670.8177775
9/3/2023;9:45:00;3628.231201;3655.277832;3648.451172;245.588013;228.57019;252.04985;2564.800293;630.797241;97.106216;2646.292512;2569.714523;632.0057997
9/3/2023;10:00:00;3634.985352;3659.320068;3654.585693;246.635254;238.448761;252.145416;2604.951172;659.924683;96.937714;2690.614922;2608.220598;660.7525792
9/3/2023;10:15:00;3629.749756;3661.467285;3656.237793;251.291824;234.159988;258.365723;2626.241211;665.674194;96.934586;2714.302956;2631.098334;666.9048644
9/3/2023;10:30:00;3616.376221;3641.192871;3636.657227;257.185272;240.348907;265.693665;2682.427979;677.000793;96.959625;2771.592288;2687.325489;678.2370731
9/3/2023;10:45:00;3617.992432;3648.911865;3634.99292;247.413284;237.208649;258.163727;2615.447998;649.731995;97.050201;2699.25764;2619.634965;650.7722002
9/3/2023;11:00:00;3612.505371;3635.329346;3625.837402;250.740875;242.168655;264.803741;2663.787354;650.242432;97.147514;2746.375223;2668.035254;651.2793161
9/3/2023;11:15:00;3599.693359;3629.958252;3619.041504;257.146942;243.89325;268.782776;2708.949219;623.205688;97.454361;2783.857711;2712.990743;624.135387
9/3/2023;11:30:00;3599.888184;3626.668701;3617.650391;251.861343;248.445374;263.955322;2688.251221;622.902283;97.418938;2762.605321;2691.300765;623.6091347
9/3/2023;11:45:00;3606.088379;3635.847656;3627.994385;248.300034;236.863403;266.825348;2640.393066;648.369568;97.114906;2724.68859;2646.078763;649.7654135
9/3/2023;12:00:00;3607.487305;3631.576416;3626.28125;254.398178;251.035538;265.858276;2714.669678;646.175903;97.282028;2793.451189;2717.525968;646.8555939
9/3/2023;12:15:00;3621.05835;3649.602051;3641.233887;253.990753;246.440216;265.592896;2706.966553;643.36853;97.289902;2786.257146;2710.746846;644.2673483
9/3/2023;12:30:00;3626.848877;3656.47998;3646.112061;269.771118;265.898865;283.730896;2905.487305;671.928284;97.428596;2985.197832;2908.436335;672.6099748
9/3/2023;12:45:00;3631.885498;3663.907959;3652.666504;272.359772;258.924652;286.712494;2888.952881;732.133179;96.935623;2985.268835;2893.788943;733.359099
9/3/2023;13:00:00;3633.422852;3664.281006;3650.250732;261.983551;259.301819;282.711761;2845.135498;697.261169;97.125839;2934.04136;2849.712288;698.3828325
9/3/2023;13:15:00;3637.424805;3666.158691;3655.80127;259.512848;250.23671;268.640594;2760.882813;665.039001;97.219299;2843.559058;2764.488183;665.9078039
9/3/2023;13:30:00;3642.959229;3665.926758;3656.143555;249.937271;246.823486;259.782715;2675.14209;686.795593;96.858879;2765.17384;2678.316384;687.6101465
9/3/2023;13:45:00;3637.794678;3665.509521;3660.236084;256.414337;247.282883;266.643036;2732.817627;661.383789;97.194107;2815.218809;2736.226782;662.2083833
9/3/2023;14:00:00;3641.145752;3671.991699;3662.39209;237.431656;229.045944;249.787567;2536.846436;637.696777;96.982819;2620.463167;2541.39905;638.8411986
9/3/2023;14:15:00;3653.520752;3684.999512;3677.848389;243.008453;230.036728;251.586914;2573.939941;654.441895;96.916397;2660.938099;2578.885332;655.699635
9/3/2023;14:30:00;3652.226318;3683.913818;3678.564697;247.648056;233.167267;257.789948;2620.008301;678.319885;96.808136;2711.839683;2625.281448;679.6850615
9/3/2023;14:45:00;3652.98877;3682.521729;3677.966309;246.12059;237.52478;254.439377;2622.352051;665.311584;96.929092;2709.626414;2626.41628;666.3428768
9/3/2023;15:00:00;3656.062744;3681.525391;3676.30835;253.655212;227.344559;255.88797;2616.52002;661.191101;96.952377;2705.3351;2622.886685;662.7996979
9/3/2023;15:15:00;3653.272949;3682.785156;3678.406738;253.827209;235.278595;261.531738;2662.768311;690.748352;96.79615;2755.956939;2667.660212;692.0170804
9/3/2023;15:30:00;3660.493408;3691.44751;3682.270996;238.782486;225.451965;248.621384;2537.118164;640.118347;96.961517;2621.934116;2542.267093;641.4175967
9/3/2023;15:45:00;3659.50708;3691.385742;3681.566895;240.177155;225.743912;247.105438;2535.115967;648.623901;96.879303;2622.145398;2540.316185;649.9539732
9/3/2023;16:00:00;3666.642334;3697.337158;3687.21875;228.272903;220.551315;237.457169;2440.628906;640.18689;96.727745;2528.077219;2445.352086;641.4262247
9/3/2023;16:15:00;3665.26001;3698.347656;3691.737305;232.701767;214.985336;235.256348;2431.31958;627.304504;96.82901;2516.725149;2436.920046;628.7496831
9/3/2023;16:30:00;3686.494873;3718.043457;3711.309082;228.248734;213.182739;236.257004;2421.487549;640.249329;96.677757;2511.027234;2427.604808;641.8665505
9/3/2023;16:45:00;3685.380371;3715.891357;3712.127197;222.570419;210.676666;228.701324;2363.935791;630.33783;96.623955;2452.165579;2369.379366;631.7890857
9/3/2023;17:00:00;3686.487793;3716.41748;3713.693115;226.757858;215.869141;238.879593;2435.615723;643.593933;96.681587;2525.345027;2441.54365;645.1605335
9/3/2023;17:15:00;3697.0625;3726.794922;3721.36499;220.434494;209.474319;228.296844;2358.319092;620.975464;96.703766;2445.282813;2364.68057;622.6506563
9/3/2023;17:30:00;3638.570801;3670.883789;3664.13623;224.679016;208.786942;221.994812;2319.972412;585.442566;96.960426;2397.586096;2324.709693;586.6378217
9/3/2023;17:45:00;3646.626709;3680.62793;3671.149658;235.073944;218.887421;233.394089;2454.428223;547.500122;97.601227;2519.937726;2459.49014;548.6295592
9/3/2023;18:00:00;3616.260498;3644.022217;3639.823242;246.335251;230.800735;250.234848;2591.663086;496.112976;98.21666;2642.806387;2595.676163;496.8811256
9/3/2023;18:15:00;3601.206543;3634.525146;3629.511963;249.022583;233.119156;255.946136;2625.974121;476.538361;98.392998;2673.168199;2630.210333;477.3068475
9/3/2023;18:30:00;3574.60083;3608.254883;3605.076172;267.010559;249.111649;276.570862;2803.358154;491.014771;98.500496;2850.506282;2807.762826;491.7865137
9/3/2023;18:45:00;3578.052734;3611.742676;3609.601563;277.502197;253.714478;285.561096;2890.734131;506.922974;98.496994;2940.235796;2896.043875;507.8547104
9/3/2023;19:00:00;3580.509521;3614.153076;3614.081543;283.781677;263.289276;288.524963;2963.848633;505.485413;98.576607;3010.58082;2967.728424;506.1470923
9/3/2023;19:15:00;3581.314209;3615.615479;3616.523438;282.186554;259.549072;294.010468;2966.994873;489.288879;98.667343;3012.433738;2972.288328;490.1623359
9/3/2023;19:30:00;3580.47168;3617.44165;3615.978027;285.635712;263.225769;293.940979;2991.579346;500.792358;98.627625;3037.991413;2996.298778;501.5829505
9/3/2023;19:45:00;3588.829346;3623.875;3624.347656;283.265198;262.680023;284.509094;2955.726074;492.097107;98.642227;2999.892199;2959.160473;492.6687553
9/3/2023;20:00:00;3591.234375;3630.913574;3628.394775;286.95697;269.497192;290.303131;3013.844727;525.533569;98.513512;3062.592062;3017.066998;526.0958702
9/3/2023;20:15:00;3589.547363;3632.103027;3625.739502;283.019958;263.896698;285.270782;2964.169189;496.391174;98.62661;3009.020534;2967.694947;496.982169
9/3/2023;20:30:00;3602.894775;3640.123779;3630.527832;267.06723;255.514755;273.946136;2845.963623;466.791229;98.681442;2887.02849;2848.961345;467.2823103
9/3/2023;20:45:00;3615.586914;3654.681396;3645.916748;264.78772;245.297012;267.72229;2781.758057;498.550873;98.431664;2830.228464;2785.840972;499.282722
9/3/2023;21:00:00;3603.553467;3645.091553;3637.489746;256.790924;236.647156;261.909729;2694.180908;478.0979;98.461708;2740.939348;2698.775697;478.9136093
9/3/2023;21:15:00;3603.744629;3646.075439;3640.066895;252.092255;230.382675;253.385178;2625.97583;462.931519;98.481407;2671.144466;2630.580653;463.7436637
9/3/2023;21:30:00;3624.114746;3662.592041;3658.312012;246.640411;224.786118;248.348572;2575.957275;483.149902;98.286125;2625.984004;2580.97792;484.0918945
9/3/2023;21:45:00;3640.070557;3677.023926;3670.460938;239.65477;218.520218;238.871582;2503.226807;475.491669;98.243317;2552.94594;2508.098772;476.417379
9/3/2023;22:00:00;3641.891846;3680.871338;3674.287598;231.139481;210.883041;235.180481;2429.334961;481.237061;98.093857;2482.411938;2435.093617;482.3775578
9/3/2023;22:15:00;3624.87793;3662.522217;3656.539551;215.800522;202.974609;221.448471;2286.885742;449.833557;98.11982;2335.522831;2291.610798;450.7625155
9/3/2023;22:30:00;3641.206055;3680.823975;3672.612061;206.769852;194.153412;216.725647;2209.874268;461.265106;97.890297;2263.609571;2215.854132;462.5135196
9/3/2023;22:45:00;3649.186523;3685.267822;3676.633545;200.710236;185.895966;208.823181;2127.66626;467.668457;97.668472;2185.441756;2134.48757;469.1678638
9/3/2023;23:00:00;3646.325439;3684.373535;3675.770264;192.494202;179.0177;196.46579;2020.785522;477.768433;97.317078;2083.809665;2027.902677;479.4511991
9/3/2023;23:15:00;3629.078613;3665.995605;3656.898926;179.174683;168.463715;185.483566;1890.752441;428.699463;97.524612;1946.245811;1898.068675;430.358059
9/3/2023;23:30:00;3637.787598;3678.824951;3667.321533;171.521713;156.176285;176.318466;1785.991943;423.236694;97.305115;1845.361206;1795.630843;425.5206855
9/3/2023;23:45:00;3652.50708;3689.346436;3681.231201;164.258575;149.371643;166.308823;1701.840576;419.7341;97.09063;1763.469569;1712.163715;422.279926
10/3/2023;0:00:00;3658.391602;3695.210205;3684.158936;160.861115;148.541214;162.744064;1670.718384;435.829834;96.761864;1737.146307;1680.895147;438.4846594
10/3/2023;0:15:00;3672.373291;3710.01123;3697.346924;154.959549;142.487762;160.21817;1615.594482;450.076599;96.331772;1690.270207;1628.267242;453.6068356
10/3/2023;0:30:00;3662.036621;3698.102539;3688.110352;151.498917;140.448471;152.059525;1559.225342;449.700134;96.083611;1635.166387;1571.12691;453.1328108
10/3/2023;0:45:00;3657.719727;3691.205811;3680.696289;139.620193;133.110031;145.644089;1467.88501;409.979462;96.313904;1538.170152;1481.471723;413.774031
10/3/2023;1:00:00;3662.111084;3699.502197;3686.915771;145.337646;134.218872;145.785416;1481.25061;464.054291;95.426636;1566.467572;1494.827308;468.3075627
10/3/2023;1:15:00;3653.412842;3688.946533;3678.259521;139.327576;130.444717;143.409882;1442.127075;424.899353;95.923134;1517.841095;1455.960748;428.9753974
10/3/2023;1:30:00;3661.621338;3697.650146;3686.422852;139.527344;130.346741;142.364853;1439.453613;431.860504;95.782181;1517.821768;1453.802793;436.1655169
10/3/2023;1:45:00;3662.312988;3697.946533;3687.249268;134.454926;125.317093;139.97641;1393.134399;422.173767;95.702217;1472.074761;1408.808182;426.9234215
10/3/2023;2:00:00;3661.193604;3696.432129;3684.883545;136.69838;124.124969;139.32753;1391.181519;429.348877;95.552902;1472.889931;1407.389073;434.3509503
10/3/2023;2:15:00;3654.421387;3691.598389;3679.68457;136.315598;127.203629;140.675552;1396.795166;459.695648;94.988068;1485.51071;1411.057924;464.3894988
10/3/2023;2:30:00;3666.850342;3704.730469;3692.846436;132.965012;122.743378;134.023819;1348.171021;447.193512;94.914627;1437.387891;1364.291355;452.5406579
10/3/2023;2:45:00;3669.893066;3706.763916;3695.654541;129.332535;118.770317;130.427689;1307.278076;436.912262;94.843208;1397.069357;1325.025396;442.8436381
10/3/2023;3:00:00;3675.019043;3712.164063;3699.504395;129.23999;117.2164;130.322495;1294.429688;457.712952;94.279465;1392.409918;1312.756622;464.1933143
10/3/2023;3:15:00;3662.447021;3697.353271;3687.480957;130.660172;118.477806;132.048599;1312.584717;443.719116;94.733429;1403.691775;1329.765351;449.5272075
10/3/2023;3:30:00;3663.455078;3697.693848;3688.587646;133.622086;122.110893;132.755447;1344.320313;437.049377;95.100388;1430.898256;1360.789794;442.4036137
10/3/2023;3:45:00;3667.53833;3700.839355;3693.279297;129.418747;120.123711;130.349152;1314.550537;429.853577;95.04747;1400.74356;1331.371315;435.3538131
10/3/2023;4:00:00;3668.32373;3703.322754;3694.414551;126.34333;116.896561;129.134277;1285.573486;426.677124;94.909164;1373.571757;1303.645471;432.6752318
10/3/2023;4:15:00;3659.862549;3696.023682;3687.334717;136.730377;122.465775;139.369583;1381.055054;443.681091;95.207466;1467.149825;1396.83617;448.7508449
10/3/2023;4:30:00;3647.091553;3683.453857;3673.993652;132.980484;121.213387;131.787537;1341.477905;399.340057;95.843437;1415.849161;1356.998498;403.9602967
10/3/2023;4:45:00;3639.922363;3678.588379;3667.538574;130.339203;122.209312;133.649918;1343.26001;389.384644;96.04599;1414.26501;1358.34483;393.7573379
10/3/2023;5:00:00;3639.236084;3675.455322;3666.154785;134.719025;125.90657;139.232285;1395.445801;391.472076;96.283005;1463.592626;1409.190961;395.3279772
